lat,lon,crs,total
-14.5,-94.5,b'',0.62794244
-14.5,-93.5,b'',0.62988585
-14.5,-92.5,b'',0.63188565
-14.5,-91.5,b'',0.63376045
-14.5,-90.5,b'',0.63570416
-14.5,-89.5,b'',0.6374539
-14.5,-88.5,b'',0.6391349
-14.5,-87.5,b'',0.64126
-14.5,-86.5,b'',0.6433288
-14.5,-85.5,b'',0.6448972
-14.5,-84.5,b'',0.6461591
-14.5,-83.5,b'',0.64710253
-14.5,-82.5,b'',0.6470897
-14.5,-81.5,b'',0.64566404
-14.5,-80.5,b'',0.6422375
-14.5,-79.5,b'',0.6352976
-14.5,-78.5,b'',0.62577593
-14.5,-77.5,b'',0.6148917
-14.5,-76.5,b'',0.6008329
-14.5,-75.5,b'',
-14.5,-74.5,b'',
-14.5,-73.5,b'',
-14.5,-72.5,b'',
-14.5,-71.5,b'',
-14.5,-70.5,b'',
-14.5,-69.5,b'',
-14.5,-68.5,b'',
-14.5,-67.5,b'',
-14.5,-66.5,b'',
-14.5,-65.5,b'',
-14.5,-64.5,b'',
-14.5,-63.5,b'',
-14.5,-62.5,b'',
-14.5,-61.5,b'',
-14.5,-60.5,b'',
-14.5,-59.5,b'',
-14.5,-58.5,b'',
-14.5,-57.5,b'',
-14.5,-56.5,b'',
-14.5,-55.5,b'',
-14.5,-54.5,b'',
-14.5,-53.5,b'',
-14.5,-52.5,b'',
-14.5,-51.5,b'',
-14.5,-50.5,b'',
-14.5,-49.5,b'',
-14.5,-48.5,b'',
-14.5,-47.5,b'',
-14.5,-46.5,b'',
-14.5,-45.5,b'',
-14.5,-44.5,b'',
-14.5,-43.5,b'',
-14.5,-42.5,b'',
-14.5,-41.5,b'',
-14.5,-40.5,b'',
-14.5,-39.5,b'',
-14.5,-38.5,b'',0.6649686
-14.5,-37.5,b'',0.68143106
-14.5,-36.5,b'',0.69315
-14.5,-35.5,b'',0.6975381
-14.5,-34.5,b'',0.6966077
-14.5,-33.5,b'',0.6932894
-14.5,-32.5,b'',0.6897203
-14.5,-31.5,b'',0.68753815
-14.5,-30.5,b'',0.68661916
-14.5,-29.5,b'',0.68681276
-14.5,-28.5,b'',0.68764347
-14.5,-27.5,b'',0.6885997
-14.5,-26.5,b'',0.68966854
-14.5,-25.5,b'',0.6901249
-14.5,-24.5,b'',0.69101274
-14.5,-23.5,b'',0.6921379
-14.5,-22.5,b'',0.69296885
-14.5,-21.5,b'',0.6939124
-14.5,-20.5,b'',0.6946064
-14.5,-19.5,b'',0.6953567
-14.5,-18.5,b'',0.6965945
-14.5,-17.5,b'',0.6977885
-14.5,-16.5,b'',0.6989695
-14.5,-15.5,b'',0.7004257
-14.5,-14.5,b'',0.70195067
-14.5,-13.5,b'',0.7037132
-14.5,-12.5,b'',0.70578206
-14.5,-11.5,b'',0.70753235
-14.5,-10.5,b'',0.70923847
-14.5,-9.5,b'',0.7113073
-14.5,-8.5,b'',0.71282023
-14.5,-7.5,b'',0.7145392
-14.5,-6.5,b'',0.7163579
-14.5,-5.5,b'',0.7181076
-14.5,-4.5,b'',0.7203137
-14.5,-3.5,b'',0.7221451
-14.5,-2.5,b'',0.72397625
-14.5,-1.5,b'',0.72605723
-14.5,-0.5,b'',0.7277509
-14.5,0.5,b'',0.7291382
-14.5,1.5,b'',0.7306635
-14.5,2.5,b'',0.7320634
-14.5,3.5,b'',0.73339456
-14.5,4.5,b'',0.73546314
-14.5,5.5,b'',0.7381128
-14.5,6.5,b'',0.7414565
-14.5,7.5,b'',0.74578834
-14.5,8.5,b'',0.7500205
-14.5,9.5,b'',0.75279605
-14.5,10.5,b'',0.75170267
-14.5,11.5,b'',0.742379
-14.5,12.5,b'',
-14.5,13.5,b'',
-14.5,14.5,b'',
-14.5,15.5,b'',
-14.5,16.5,b'',
-14.5,17.5,b'',
-14.5,18.5,b'',
-14.5,19.5,b'',
-14.5,20.5,b'',
-14.5,21.5,b'',
-14.5,22.5,b'',
-14.5,23.5,b'',
-14.5,24.5,b'',
-14.5,25.5,b'',
-14.5,26.5,b'',
-14.5,27.5,b'',
-14.5,28.5,b'',
-14.5,29.5,b'',
-14.5,30.5,b'',
-14.5,31.5,b'',
-14.5,32.5,b'',
-14.5,33.5,b'',
-14.5,34.5,b'',
-14.5,35.5,b'',
-14.5,36.5,b'',
-14.5,37.5,b'',
-14.5,38.5,b'',
-14.5,39.5,b'',
-14.5,40.5,b'',
-14.5,41.5,b'',0.69543874
-14.5,42.5,b'',0.704572
-14.5,43.5,b'',0.7038675
-14.5,44.5,b'',0.6950879
-14.5,45.5,b'',0.6830571
-14.5,46.5,b'',0.6694686
-14.5,47.5,b'',
-14.5,48.5,b'',
-14.5,49.5,b'',
-14.5,50.5,b'',0.6664371
-14.5,51.5,b'',0.6868926
-14.5,52.5,b'',0.7074863
-14.5,53.5,b'',0.71491086
-14.5,54.5,b'',0.71463585
-14.5,55.5,b'',0.71209854
-14.5,56.5,b'',0.70933616
-14.5,57.5,b'',0.7065735
-14.5,58.5,b'',0.70361704
-14.5,59.5,b'',0.70067346
-14.5,60.5,b'',0.6991739
-14.5,61.5,b'',0.69949305
-14.5,62.5,b'',0.70171183
-14.5,63.5,b'',0.70418036
-14.5,64.5,b'',0.7047051
-14.5,65.5,b'',0.7040929
-14.5,66.5,b'',0.7035365
-14.5,67.5,b'',0.7028114
-14.5,68.5,b'',0.70188016
-14.5,69.5,b'',0.7005611
-14.5,70.5,b'',0.69901747
-14.5,71.5,b'',0.6979052
-14.5,72.5,b'',0.6965302
-14.5,73.5,b'',0.695155
-14.5,74.5,b'',0.69391716
-14.5,75.5,b'',0.69286096
-14.5,76.5,b'',0.6919986
-14.5,77.5,b'',0.690786
-14.5,78.5,b'',0.6897982
-14.5,79.5,b'',0.68886673
-14.5,80.5,b'',0.6876296
-14.5,81.5,b'',0.6861165
-14.5,82.5,b'',0.6849906
-14.5,83.5,b'',0.6843908
-14.5,84.5,b'',0.68384683
-14.5,85.5,b'',0.6835402
-14.5,86.5,b'',0.6832339
-14.5,87.5,b'',0.683065
-14.5,88.5,b'',0.6832711
-14.5,89.5,b'',0.6839776
-14.5,90.5,b'',0.68500257
-14.5,91.5,b'',0.6867773
-14.5,92.5,b'',0.6897338
-14.5,93.5,b'',0.69302213
-14.5,94.5,b'',0.696879
-14.5,95.5,b'',0.7005859
-14.5,96.5,b'',0.7024053
-14.5,97.5,b'',0.7023488
-14.5,98.5,b'',0.7010727
-14.5,99.5,b'',0.6984533
-14.5,100.5,b'',0.69548434
-14.5,101.5,b'',0.6934029
-14.5,102.5,b'',0.69161546
-14.5,103.5,b'',0.69021535
-14.5,104.5,b'',0.6897026
-14.5,105.5,b'',0.6895649
-14.5,106.5,b'',0.68938357
-14.5,107.5,b'',0.68984
-14.5,108.5,b'',0.69048977
-14.5,109.5,b'',0.691002
-14.5,110.5,b'',0.6914334
-14.5,111.5,b'',0.691296
-14.5,112.5,b'',0.69085187
-14.5,113.5,b'',0.69032633
-14.5,114.5,b'',0.68973243
-14.5,115.5,b'',0.689676
-14.5,116.5,b'',0.6903944
-14.5,117.5,b'',0.69146276
-14.5,118.5,b'',0.69195026
-14.5,119.5,b'',0.6915192
-14.5,120.5,b'',0.68971324
-14.5,121.5,b'',0.68513304
-14.5,122.5,b'',0.6783471
-14.5,123.5,b'',0.67057335
-14.5,124.5,b'',0.6641184
-14.5,125.5,b'',
-14.5,126.5,b'',
-14.5,127.5,b'',
-14.5,128.5,b'',0.665449
-14.5,129.5,b'',
-14.5,130.5,b'',
-14.5,131.5,b'',
-14.5,132.5,b'',
-14.5,133.5,b'',
-14.5,134.5,b'',
-14.5,135.5,b'',
-14.5,136.5,b'',0.6590298
-14.5,137.5,b'',0.67419815
-14.5,138.5,b'',0.68766
-14.5,139.5,b'',0.6932086
-14.5,140.5,b'',0.68945754
-14.5,141.5,b'',0.6767015
-14.5,142.5,b'',
-14.5,143.5,b'',
-14.5,144.5,b'',
-14.5,145.5,b'',0.6827348
-14.5,146.5,b'',0.6935647
-14.5,147.5,b'',0.7032954
-14.5,148.5,b'',0.7103821
-14.5,149.5,b'',0.71303207
-14.5,150.5,b'',0.7127262
-14.5,151.5,b'',0.7112388
-14.5,152.5,b'',0.71027637
-14.5,153.5,b'',0.709733
-14.5,154.5,b'',0.7094275
-14.5,155.5,b'',0.70900935
-14.5,156.5,b'',0.7075788
-14.5,157.5,b'',0.7054287
-14.5,158.5,b'',0.7035286
-14.5,159.5,b'',0.70201594
-14.5,160.5,b'',0.70093495
-14.5,161.5,b'',0.7002418
-14.5,162.5,b'',0.6992422
-14.5,163.5,b'',0.69802415
-14.5,164.5,b'',0.695681
-14.5,165.5,b'',0.6930317
-14.5,166.5,b'',0.69068885
-14.5,167.5,b'',0.68867654
-14.5,168.5,b'',0.6881636
-14.5,169.5,b'',0.6889698
-14.5,170.5,b'',0.6901511
-14.5,171.5,b'',0.692082
-14.5,172.5,b'',0.69415027
-14.5,173.5,b'',0.6953877
-14.5,174.5,b'',0.69623816
-14.5,175.5,b'',0.696795
-14.5,176.5,b'',0.6971017
-14.5,177.5,b'',0.6975336
-14.5,178.5,b'',0.6986717
-14.5,179.5,b'',0.70136535
-13.5,-179.5,b'',0.7086272
-13.5,-178.5,b'',0.71176416
-13.5,-177.5,b'',0.716832
-13.5,-176.5,b'',0.7247189
-13.5,-175.5,b'',0.7367118
-13.5,-174.5,b'',0.75342333
-13.5,-173.5,b'',0.7740096
-13.5,-172.5,b'',0.7933334
-13.5,-171.5,b'',0.8048261
-13.5,-170.5,b'',0.8016507
-13.5,-169.5,b'',0.7843205
-13.5,-168.5,b'',0.7603968
-13.5,-167.5,b'',0.7360293
-13.5,-166.5,b'',0.71556175
-13.5,-165.5,b'',0.6999939
-13.5,-164.5,b'',0.6888944
-13.5,-163.5,b'',0.6810008
-13.5,-162.5,b'',0.67524445
-13.5,-161.5,b'',0.67112577
-13.5,-160.5,b'',0.66821367
-13.5,-159.5,b'',0.6659387
-13.5,-158.5,b'',0.664151
-13.5,-157.5,b'',0.66266936
-13.5,-156.5,b'',0.6610757
-13.5,-155.5,b'',0.65973234
-13.5,-154.5,b'',0.6584571
-13.5,-153.5,b'',0.6575006
-13.5,-152.5,b'',0.6568631
-13.5,-151.5,b'',0.6556007
-13.5,-150.5,b'',0.65404475
-13.5,-149.5,b'',0.6519199
-13.5,-148.5,b'',0.64907646
-13.5,-147.5,b'',0.6464955
-13.5,-146.5,b'',0.64412063
-13.5,-145.5,b'',0.64231485
-13.5,-144.5,b'',0.64106554
-13.5,-143.5,b'',0.6395658
-13.5,-142.5,b'',0.6383718
-13.5,-141.5,b'',0.63705283
-13.5,-140.5,b'',0.63544023
-13.5,-139.5,b'',0.6341468
-13.5,-138.5,b'',0.63315976
-13.5,-137.5,b'',0.632491
-13.5,-136.5,b'',0.6316407
-13.5,-135.5,b'',0.6307781
-13.5,-134.5,b'',0.6298471
-13.5,-133.5,b'',0.6289162
-13.5,-132.5,b'',0.6280974
-13.5,-131.5,b'',0.6269724
-13.5,-130.5,b'',0.6258596
-13.5,-129.5,b'',0.6251783
-13.5,-128.5,b'',0.62423474
-13.5,-127.5,b'',0.623291
-13.5,-126.5,b'',0.62273484
-13.5,-125.5,b'',0.621791
-13.5,-124.5,b'',0.6209596
-13.5,-123.5,b'',0.62057203
-13.5,-122.5,b'',0.619866
-13.5,-121.5,b'',0.61917245
-13.5,-120.5,b'',0.6187975
-13.5,-119.5,b'',0.6186038
-13.5,-118.5,b'',0.61821604
-13.5,-117.5,b'',0.61788446
-13.5,-116.5,b'',0.6180782
-13.5,-115.5,b'',0.6182718
-13.5,-114.5,b'',0.61814725
-13.5,-113.5,b'',0.6179664
-13.5,-112.5,b'',0.6181475
-13.5,-111.5,b'',0.61857855
-13.5,-110.5,b'',0.61888516
-13.5,-109.5,b'',0.6191354
-13.5,-108.5,b'',0.61952275
-13.5,-107.5,b'',0.6202163
-13.5,-106.5,b'',0.6208289
-13.5,-105.5,b'',0.62120426
-13.5,-104.5,b'',0.6220482
-13.5,-103.5,b'',0.6232107
-13.5,-102.5,b'',0.6242229
-13.5,-101.5,b'',0.625304
-13.5,-100.5,b'',0.62689763
-13.5,-99.5,b'',0.628729
-13.5,-98.5,b'',0.62999135
-13.5,-97.5,b'',0.6313659
-13.5,-96.5,b'',0.6328662
-13.5,-95.5,b'',0.6341038
-13.5,-94.5,b'',0.6354658
-13.5,-93.5,b'',0.63697815
-13.5,-92.5,b'',0.63872814
-13.5,-91.5,b'',0.64047813
-13.5,-90.5,b'',0.64229685
-13.5,-89.5,b'',0.6439656
-13.5,-88.5,b'',0.645397
-13.5,-87.5,b'',0.64702135
-13.5,-86.5,b'',0.64864576
-13.5,-85.5,b'',0.6497706
-13.5,-84.5,b'',0.65064585
-13.5,-83.5,b'',0.6514084
-13.5,-82.5,b'',0.6512022
-13.5,-81.5,b'',0.6487768
-13.5,-80.5,b'',0.64271295
-13.5,-79.5,b'',0.63174856
-13.5,-78.5,b'',0.61620116
-13.5,-77.5,b'',0.5983904
-13.5,-76.5,b'',0.58107066
-13.5,-75.5,b'',
-13.5,-74.5,b'',
-13.5,-73.5,b'',
-13.5,-72.5,b'',
-13.5,-71.5,b'',
-13.5,-70.5,b'',
-13.5,-69.5,b'',
-13.5,-68.5,b'',
-13.5,-67.5,b'',
-13.5,-66.5,b'',
-13.5,-65.5,b'',
-13.5,-64.5,b'',
-13.5,-63.5,b'',
-13.5,-62.5,b'',
-13.5,-61.5,b'',
-13.5,-60.5,b'',
-13.5,-59.5,b'',
-13.5,-58.5,b'',
-13.5,-57.5,b'',
-13.5,-56.5,b'',
-13.5,-55.5,b'',
-13.5,-54.5,b'',
-13.5,-53.5,b'',
-13.5,-52.5,b'',
-13.5,-51.5,b'',
-13.5,-50.5,b'',
-13.5,-49.5,b'',
-13.5,-48.5,b'',
-13.5,-47.5,b'',
-13.5,-46.5,b'',
-13.5,-45.5,b'',
-13.5,-44.5,b'',
-13.5,-43.5,b'',
-13.5,-42.5,b'',
-13.5,-41.5,b'',
-13.5,-40.5,b'',
-13.5,-39.5,b'',
-13.5,-38.5,b'',
-13.5,-37.5,b'',0.67777765
-13.5,-36.5,b'',0.69025946
-13.5,-35.5,b'',0.6965922
-13.5,-34.5,b'',0.6976059
-13.5,-33.5,b'',0.6951753
-13.5,-32.5,b'',0.69166315
-13.5,-31.5,b'',0.68915105
-13.5,-30.5,b'',0.6877883
-13.5,-29.5,b'',0.68748176
-13.5,-28.5,b'',0.68811953
-13.5,-27.5,b'',0.6892697
-13.5,-26.5,b'',0.69033843
-13.5,-25.5,b'',0.69104475
-13.5,-24.5,b'',0.69187564
-13.5,-23.5,b'',0.6929318
-13.5,-22.5,b'',0.69376326
-13.5,-21.5,b'',0.6947072
-13.5,-20.5,b'',0.6958324
-13.5,-19.5,b'',0.69695747
-13.5,-18.5,b'',0.6982635
-13.5,-17.5,b'',0.69945705
-13.5,-16.5,b'',0.7004571
-13.5,-15.5,b'',0.70184463
-13.5,-14.5,b'',0.7033571
-13.5,-13.5,b'',0.7052009
-13.5,-12.5,b'',0.70740724
-13.5,-11.5,b'',0.7094072
-13.5,-10.5,b'',0.71116984
-13.5,-9.5,b'',0.71287566
-13.5,-8.5,b'',0.71471936
-13.5,-7.5,b'',0.71667564
-13.5,-6.5,b'',0.71842563
-13.5,-5.5,b'',0.72031355
-13.5,-4.5,b'',0.7223385
-13.5,-3.5,b'',0.7241696
-13.5,-2.5,b'',0.7260572
-13.5,-1.5,b'',0.7276382
-13.5,-0.5,b'',0.7289567
-13.5,0.5,b'',0.7303444
-13.5,1.5,b'',0.7318691
-13.5,2.5,b'',0.7333943
-13.5,3.5,b'',0.7351011
-13.5,4.5,b'',0.73673815
-13.5,5.5,b'',0.7390132
-13.5,6.5,b'',0.7427199
-13.5,7.5,b'',0.7473008
-13.5,8.5,b'',0.75239456
-13.5,9.5,b'',0.7564204
-13.5,10.5,b'',0.7562836
-13.5,11.5,b'',0.7493599
-13.5,12.5,b'',
-13.5,13.5,b'',
-13.5,14.5,b'',
-13.5,15.5,b'',
-13.5,16.5,b'',
-13.5,17.5,b'',
-13.5,18.5,b'',
-13.5,19.5,b'',
-13.5,20.5,b'',
-13.5,21.5,b'',
-13.5,22.5,b'',
-13.5,23.5,b'',
-13.5,24.5,b'',
-13.5,25.5,b'',
-13.5,26.5,b'',
-13.5,27.5,b'',
-13.5,28.5,b'',
-13.5,29.5,b'',
-13.5,30.5,b'',
-13.5,31.5,b'',
-13.5,32.5,b'',
-13.5,33.5,b'',
-13.5,34.5,b'',
-13.5,35.5,b'',
-13.5,36.5,b'',
-13.5,37.5,b'',
-13.5,38.5,b'',
-13.5,39.5,b'',
-13.5,40.5,b'',
-13.5,41.5,b'',0.6979639
-13.5,42.5,b'',0.70994014
-13.5,43.5,b'',0.71194136
-13.5,44.5,b'',0.7060052
-13.5,45.5,b'',0.6954752
-13.5,46.5,b'',0.68172586
-13.5,47.5,b'',0.66873753
-13.5,48.5,b'',
-13.5,49.5,b'',
-13.5,50.5,b'',0.67897016
-13.5,51.5,b'',0.6974689
-13.5,52.5,b'',0.7170053
-13.5,53.5,b'',0.7231668
-13.5,54.5,b'',0.72250396
-13.5,55.5,b'',0.7201603
-13.5,56.5,b'',0.7177731
-13.5,57.5,b'',0.71501064
-13.5,58.5,b'',0.71219224
-13.5,59.5,b'',0.70981765
-13.5,60.5,b'',0.7088052
-13.5,61.5,b'',0.7095679
-13.5,62.5,b'',0.71122974
-13.5,63.5,b'',0.7125727
-13.5,64.5,b'',0.71259725
-13.5,65.5,b'',0.71205336
-13.5,66.5,b'',0.7113283
-13.5,67.5,b'',0.71021545
-13.5,68.5,b'',0.7088963
-13.5,69.5,b'',0.7075216
-13.5,70.5,b'',0.70635307
-13.5,71.5,b'',0.70537806
-13.5,72.5,b'',0.70414066
-13.5,73.5,b'',0.7026407
-13.5,74.5,b'',0.70114064
-13.5,75.5,b'',0.7001533
-13.5,76.5,b'',0.69923437
-13.5,77.5,b'',0.69781554
-13.5,78.5,b'',0.696578
-13.5,79.5,b'',0.69546545
-13.5,80.5,b'',0.6944779
-13.5,81.5,b'',0.6924654
-13.5,82.5,b'',0.69046533
-13.5,83.5,b'',0.6897964
-13.5,84.5,b'',0.6890589
-13.5,85.5,b'',0.68832123
-13.5,86.5,b'',0.68783355
-13.5,87.5,b'',0.68752736
-13.5,88.5,b'',0.6874146
-13.5,89.5,b'',0.68799555
-13.5,90.5,b'',0.68882656
-13.5,91.5,b'',0.69040793
-13.5,92.5,b'',0.6936142
-13.5,93.5,b'',0.6974703
-13.5,94.5,b'',0.7020892
-13.5,95.5,b'',0.70668334
-13.5,96.5,b'',0.7092397
-13.5,97.5,b'',0.70904607
-13.5,98.5,b'',0.7063957
-13.5,99.5,b'',0.70270765
-13.5,100.5,b'',0.6991009
-13.5,101.5,b'',0.6962566
-13.5,102.5,b'',0.694469
-13.5,103.5,b'',0.6933194
-13.5,104.5,b'',0.6927258
-13.5,105.5,b'',0.6924507
-13.5,106.5,b'',0.6923259
-13.5,107.5,b'',0.69290715
-13.5,108.5,b'',0.6932508
-13.5,109.5,b'',0.6935258
-13.5,110.5,b'',0.6939006
-13.5,111.5,b'',0.69356906
-13.5,112.5,b'',0.6930568
-13.5,113.5,b'',0.6922821
-13.5,114.5,b'',0.6915758
-13.5,115.5,b'',0.6912132
-13.5,116.5,b'',0.6913629
-13.5,117.5,b'',0.69173753
-13.5,118.5,b'',0.69178087
-13.5,119.5,b'',0.69140565
-13.5,120.5,b'',0.6904063
-13.5,121.5,b'',0.68782616
-13.5,122.5,b'',0.6832334
-13.5,123.5,b'',0.6777219
-13.5,124.5,b'',0.67323524
-13.5,125.5,b'',0.67129165
-13.5,126.5,b'',0.6717232
-13.5,127.5,b'',0.6733038
-13.5,128.5,b'',0.67275894
-13.5,129.5,b'',0.66597146
-13.5,130.5,b'',
-13.5,131.5,b'',
-13.5,132.5,b'',
-13.5,133.5,b'',
-13.5,134.5,b'',
-13.5,135.5,b'',
-13.5,136.5,b'',
-13.5,137.5,b'',0.6667501
-13.5,138.5,b'',0.6757962
-13.5,139.5,b'',0.6759418
-13.5,140.5,b'',0.6682324
-13.5,141.5,b'',0.6542684
-13.5,142.5,b'',
-13.5,143.5,b'',
-13.5,144.5,b'',0.6632136
-13.5,145.5,b'',0.67174727
-13.5,146.5,b'',0.6832742
-13.5,147.5,b'',0.6934126
-13.5,148.5,b'',0.69946235
-13.5,149.5,b'',0.7019497
-13.5,150.5,b'',0.7024377
-13.5,151.5,b'',0.7018949
-13.5,152.5,b'',0.70106995
-13.5,153.5,b'',0.7006509
-13.5,154.5,b'',0.7009697
-13.5,155.5,b'',0.7014387
-13.5,156.5,b'',0.70070136
-13.5,157.5,b'',0.6986202
-13.5,158.5,b'',0.6964701
-13.5,159.5,b'',0.69443214
-13.5,160.5,b'',0.693407
-13.5,161.5,b'',0.6937825
-13.5,162.5,b'',0.6944089
-13.5,163.5,b'',0.6947161
-13.5,164.5,b'',0.69382954
-13.5,165.5,b'',0.6925553
-13.5,166.5,b'',0.6913494
-13.5,167.5,b'',0.6899061
-13.5,168.5,b'',0.689394
-13.5,169.5,b'',0.6902691
-13.5,170.5,b'',0.69153166
-13.5,171.5,b'',0.6929752
-13.5,172.5,b'',0.69461274
-13.5,173.5,b'',0.6958627
-13.5,174.5,b'',0.6972254
-13.5,175.5,b'',0.6988635
-13.5,176.5,b'',0.700308
-13.5,177.5,b'',0.70186484
-13.5,178.5,b'',0.7039215
-13.5,179.5,b'',0.70636505
-12.5,-179.5,b'',0.7107876
-12.5,-178.5,b'',0.7127306
-12.5,-177.5,b'',0.71634257
-12.5,-176.5,b'',0.72252274
-12.5,-175.5,b'',0.7323652
-12.5,-174.5,b'',0.74617577
-12.5,-173.5,b'',0.76274806
-12.5,-172.5,b'',0.7784332
-12.5,-171.5,b'',0.78715026
-12.5,-170.5,b'',0.7841569
-12.5,-169.5,b'',0.7700216
-12.5,-168.5,b'',0.7499992
-12.5,-167.5,b'',0.729558
-12.5,-166.5,b'',0.7117283
-12.5,-165.5,b'',0.69803554
-12.5,-164.5,b'',0.6880736
-12.5,-163.5,b'',0.6805675
-12.5,-162.5,b'',0.67532444
-12.5,-161.5,b'',0.6718563
-12.5,-160.5,b'',0.6692624
-12.5,-159.5,b'',0.6669186
-12.5,-158.5,b'',0.6649624
-12.5,-157.5,b'',0.6630498
-12.5,-156.5,b'',0.661456
-12.5,-155.5,b'',0.66062486
-12.5,-154.5,b'',0.6594877
-12.5,-153.5,b'',0.65828145
-12.5,-152.5,b'',0.65758765
-12.5,-151.5,b'',0.6565877
-12.5,-150.5,b'',0.65521276
-12.5,-149.5,b'',0.65371317
-12.5,-148.5,b'',0.6518388
-12.5,-147.5,b'',0.64985156
-12.5,-146.5,b'',0.647977
-12.5,-145.5,b'',0.6468522
-12.5,-144.5,b'',0.64604574
-12.5,-143.5,b'',0.64461434
-12.5,-142.5,b'',0.6434208
-12.5,-141.5,b'',0.6422963
-12.5,-140.5,b'',0.6409903
-12.5,-139.5,b'',0.63994646
-12.5,-138.5,b'',0.6392777
-12.5,-137.5,b'',0.6386653
-12.5,-136.5,b'',0.63781554
-12.5,-135.5,b'',0.63681555
-12.5,-134.5,b'',0.6359966
-12.5,-133.5,b'',0.63537157
-12.5,-132.5,b'',0.6344841
-12.5,-131.5,b'',0.6335968
-12.5,-130.5,b'',0.63259715
-12.5,-129.5,b'',0.63185966
-12.5,-128.5,b'',0.6308595
-12.5,-127.5,b'',0.62990314
-12.5,-126.5,b'',0.6294595
-12.5,-125.5,b'',0.6286409
-12.5,-124.5,b'',0.62780976
-12.5,-123.5,b'',0.62736595
-12.5,-122.5,b'',0.6269348
-12.5,-121.5,b'',0.6261846
-12.5,-120.5,b'',0.6255468
-12.5,-119.5,b'',0.62535304
-12.5,-118.5,b'',0.6249095
-12.5,-117.5,b'',0.6244658
-12.5,-116.5,b'',0.62440944
-12.5,-115.5,b'',0.6244093
-12.5,-114.5,b'',0.62460303
-12.5,-113.5,b'',0.6246028
-12.5,-112.5,b'',0.624534
-12.5,-111.5,b'',0.62504673
-12.5,-110.5,b'',0.6256029
-12.5,-109.5,b'',0.6259778
-12.5,-108.5,b'',0.6262528
-12.5,-107.5,b'',0.62675273
-12.5,-106.5,b'',0.62755907
-12.5,-105.5,b'',0.6281966
-12.5,-104.5,b'',0.62922156
-12.5,-103.5,b'',0.6303153
-12.5,-102.5,b'',0.63132805
-12.5,-101.5,b'',0.6325909
-12.5,-100.5,b'',0.6337969
-12.5,-99.5,b'',0.635115
-12.5,-98.5,b'',0.6361837
-12.5,-97.5,b'',0.63744646
-12.5,-96.5,b'',0.6391965
-12.5,-95.5,b'',0.6406841
-12.5,-94.5,b'',0.64168423
-12.5,-93.5,b'',0.6430718
-12.5,-92.5,b'',0.64482176
-12.5,-91.5,b'',0.6461964
-12.5,-90.5,b'',0.64794636
-12.5,-89.5,b'',0.64961505
-12.5,-88.5,b'',0.65079606
-12.5,-87.5,b'',0.6519774
-12.5,-86.5,b'',0.65308994
-12.5,-85.5,b'',0.65421504
-12.5,-84.5,b'',0.6555904
-12.5,-83.5,b'',0.6563966
-12.5,-82.5,b'',0.6558712
-12.5,-81.5,b'',0.65283346
-12.5,-80.5,b'',0.6447703
-12.5,-79.5,b'',0.63016856
-12.5,-78.5,b'',0.6086536
-12.5,-77.5,b'',0.5839199
-12.5,-76.5,b'',
-12.5,-75.5,b'',
-12.5,-74.5,b'',
-12.5,-73.5,b'',
-12.5,-72.5,b'',
-12.5,-71.5,b'',
-12.5,-70.5,b'',
-12.5,-69.5,b'',
-12.5,-68.5,b'',
-12.5,-67.5,b'',
-12.5,-66.5,b'',
-12.5,-65.5,b'',
-12.5,-64.5,b'',
-12.5,-63.5,b'',
-12.5,-62.5,b'',
-12.5,-61.5,b'',
-12.5,-60.5,b'',
-12.5,-59.5,b'',
-12.5,-58.5,b'',
-12.5,-57.5,b'',
-12.5,-56.5,b'',
-12.5,-55.5,b'',
-12.5,-54.5,b'',
-12.5,-53.5,b'',
-12.5,-52.5,b'',
-12.5,-51.5,b'',
-12.5,-50.5,b'',
-12.5,-49.5,b'',
-12.5,-48.5,b'',
-12.5,-47.5,b'',
-12.5,-46.5,b'',
-12.5,-45.5,b'',
-12.5,-44.5,b'',
-12.5,-43.5,b'',
-12.5,-42.5,b'',
-12.5,-41.5,b'',
-12.5,-40.5,b'',
-12.5,-39.5,b'',
-12.5,-38.5,b'',
-12.5,-37.5,b'',0.6682817
-12.5,-36.5,b'',0.6809126
-12.5,-35.5,b'',0.69020146
-12.5,-34.5,b'',0.69466
-12.5,-33.5,b'',0.6951184
-12.5,-32.5,b'',0.69342613
-12.5,-31.5,b'',0.69134486
-12.5,-30.5,b'',0.68984497
-12.5,-29.5,b'',0.6895391
-12.5,-28.5,b'',0.69012004
-12.5,-27.5,b'',0.69126976
-12.5,-26.5,b'',0.6922698
-12.5,-25.5,b'',0.69310105
-12.5,-24.5,b'',0.69400144
-12.5,-23.5,b'',0.6950579
-12.5,-22.5,b'',0.6961266
-12.5,-21.5,b'',0.6972641
-12.5,-20.5,b'',0.6982075
-12.5,-19.5,b'',0.6989571
-12.5,-18.5,b'',0.7000257
-12.5,-17.5,b'',0.70096946
-12.5,-16.5,b'',0.7019006
-12.5,-15.5,b'',0.7032193
-12.5,-14.5,b'',0.7050509
-12.5,-13.5,b'',0.7072011
-12.5,-12.5,b'',0.70915705
-12.5,-11.5,b'',0.710863
-12.5,-10.5,b'',0.71256906
-12.5,-9.5,b'',0.7141506
-12.5,-8.5,b'',0.7160507
-12.5,-7.5,b'',0.7178693
-12.5,-6.5,b'',0.71949416
